tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
312309	Vibrio fischeri ES114	3280628	0	live	mukF	VF_A0430, VFA0430	condesin subunit F			II	NC_006841.2	491056	492393	plus	0		
312309	Vibrio fischeri ES114	3280971	0	live	nadE	VF_A0602, VFA0602	NAD synthetase			II	NC_006841.2	683569	684399	plus	0		
312309	Vibrio fischeri ES114	3280898	0	live	nagA3	VF_A0999, VFA0999	N-acetylglucosamine-6-phosphate deacetylase			II	NC_006841.2	1123482	1124624	minus	0		
312309	Vibrio fischeri ES114	3280993	0	live	nagE2	VF_A0438, VFA0438	fused N-acetyl glucosamine specific PTS enzyme: IIC and IIB components			II	NC_006841.2	501042	502499	minus	0		
312309	Vibrio fischeri ES114	3280530	0	live	nagZ	VF_A0493, VFA0493	beta-hexosaminidase			II	NC_006841.2	567421	568416	plus	0		
312309	Vibrio fischeri ES114	3280369	0	live	nemA	VF_A1049, VFA1049	N-ethylmaleimide reductase, FMN-linked			II	NC_006841.2	1183833	1184954	plus	0		
312309	Vibrio fischeri ES114	3280778	0	live	nfsA	VF_A0965, VFA0965	nitroreductase A			II	NC_006841.2	1086011	1086808	plus	0		
312309	Vibrio fischeri ES114	3280836	0	live	nfsB	VF_A0691, VFA0691	dihydropteridine reductase, NAD(P)H-dependent, oxygen-insensitive			II	NC_006841.2	767485	768141	minus	0		
312309	Vibrio fischeri ES114	3280330	0	live	nnrS	VF_A0439, VFA0439	nitrite and/or nitric oxide reductase			II	NC_006841.2	502654	503838	minus	0		
312309	Vibrio fischeri ES114	3280642	0	live	norR2	VF_A0862, VFA0862	anaerobic nitric oxide reductase transcription regulator			II	NC_006841.2	970385	971920	plus	0		
312309	Vibrio fischeri ES114	3279851	0	live	nrdD	VF_A0281, VFA0281	anaerobic ribonucleoside triphosphate reductase			II	NC_006841.2	312151	314271	plus	0		
312309	Vibrio fischeri ES114	3280987	0	live	nrdG	VF_A0282, VFA0282	anaerobic ribonucleotide reductase-activating protein			II	NC_006841.2	314271	314741	plus	0		
312309	Vibrio fischeri ES114	3280282	0	live	ogt	VF_A0177, VFA0177	O-6-alkylguanine-DNA:cysteine-protein methyltransferase			II	NC_006841.2	199754	200227	plus	0		
312309	Vibrio fischeri ES114	3279988	0	live	ompA	VF_A1100, VFA1100	outer membrane protein OmpA			II	NC_006841.2	1242013	1242987	minus	0		
312309	Vibrio fischeri ES114	3280066	0	live	ompU2	VF_A0487, VFA0487	outer membrane protein U paralog, OmpU2			II	NC_006841.2	560885	561808	minus	0		
312309	Vibrio fischeri ES114	3280569	0	live	orfU	VF_A0578, VFA0578	OrfU			II	NC_006841.2	661373	662578	minus	0		
312309	Vibrio fischeri ES114	3280611	0	live	pdxH	VF_A1161, VFA1161	pyridoxamine 5'-phosphate oxidase			II	NC_006841.2	1303770	1304405	minus	0		
312309	Vibrio fischeri ES114	3280308	0	live	pepE	VF_A1068, VFA1068	peptidase E			II	NC_006841.2	1204028	1204765	minus	0		
312309	Vibrio fischeri ES114	3281010	0	live	pepT	VF_A0253, VFA0253	peptidase T			II	NC_006841.2	284061	285290	minus	0		
312309	Vibrio fischeri ES114	3280025	0	live	pepT3	VF_A0004, VFA0004	peptidase T-like protein			II	NC_006841.2	5944	7050	minus	0		
312309	Vibrio fischeri ES114	3280007	0	live	phr	VF_A0753, VFA0753	deoxyribodipyrimidine photolyase Phr, FAD-binding			II	NC_006841.2	850143	851582	plus	0		
312309	Vibrio fischeri ES114	3279868	0	live	pilA2	VF_A0148, VFA0148, pilA	PilA-like type-IV pilus protein			II	NC_006841.2	164855	165241	minus	0		
312309	Vibrio fischeri ES114	3279844	0	live	pntA	VF_A0586, VFA0586	NAD(P) transhydrogenase subunit alpha			II	NC_006841.2	669605	671161	minus	0		
312309	Vibrio fischeri ES114	3280787	0	live	pntB	VF_A0585, VFA0585	pyridine nucleotide transhydrogenase			II	NC_006841.2	668217	669593	minus	0		
312309	Vibrio fischeri ES114	3279928	0	live	pnuC	VF_A0529, VFA0529	nicotinamide mononucleotide transporter			II	NC_006841.2	604839	605573	plus	0		
312309	Vibrio fischeri ES114	3280822	0	live	ppiC	VF_A0697, VFA0697	peptidyl-prolyl cis-trans isomerase C (rotamase C)			II	NC_006841.2	773927	774205	minus	0		
312309	Vibrio fischeri ES114	3280415	0	live	pspA	VF_A0311, VFA0311	regulatory protein for phage-shock-protein operon			II	NC_006841.2	346132	346797	plus	0		
312309	Vibrio fischeri ES114	3280099	0	live	pspB	VF_A0312, VFA0312	phage shock protein B			II	NC_006841.2	346861	347085	plus	0		
312309	Vibrio fischeri ES114	3280441	0	live	pspC	VF_A0313, VFA0313	PspC transcriptional regulator, toxin of PspCB toxin-antitoxin pair			II	NC_006841.2	347085	347471	plus	0		
312309	Vibrio fischeri ES114	3280091	0	live	pspF	VF_A0310, VFA0310	DNA-binding transcriptional activator			II	NC_006841.2	344937	345956	minus	0		
312309	Vibrio fischeri ES114	6175896	0	live	psrN	VF_A1194	miscRNA			II	NC_006841.2	1085130	1085307	plus	0		
312309	Vibrio fischeri ES114	3280400	0	live	ptrB	VF_A0333, VFA0333	oligopeptidase B			II	NC_006841.2	368975	370978	minus	0		
312309	Vibrio fischeri ES114	3280623	0	live	putA	VF_A0832, VFA0831, VFA0832	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase			II	NC_006841.2	933762	936938	minus	0		
312309	Vibrio fischeri ES114	3280256	0	live	putP	VF_A0829, VFA0829	proline:sodium symporter			II	NC_006841.2	931434	932930	minus	0		
312309	Vibrio fischeri ES114	3280106	0	live	pykA	VF_A0494, VFA0494	pyruvate kinase II			II	NC_006841.2	568497	569942	minus	0		
312309	Vibrio fischeri ES114	3280252	0	live	pyrC	VF_A0412, VFA0412	dihydroorotase			II	NC_006841.2	465059	466087	minus	0		
312309	Vibrio fischeri ES114	3280352	0	live	qmcA	VF_A0166, VFA0166	protease, membrane anchored			II	NC_006841.2	188936	189859	plus	0		
312309	Vibrio fischeri ES114	3281001	0	live	qsrP	VF_A1058, VFA1058	LuxR family transcriptional regulator			II	NC_006841.2	1193404	1193799	plus	0		
312309	Vibrio fischeri ES114	3280403	0	live	ravA	VF_A0498, VFA0498	MoxR-like ATPase, regulatory ATPase variant A, RavA			II	NC_006841.2	573487	575136	plus	0		
312309	Vibrio fischeri ES114	3279949	0	live	rbgA	VF_A0511, VFA0511	ribosomal biogenesis GTPase			II	NC_006841.2	587574	588518	minus	0		
312309	Vibrio fischeri ES114	3280135	0	live	rhlE	VF_A0151, VFA0151	RNA helicase			II	NC_006841.2	166790	168292	plus	0		
312309	Vibrio fischeri ES114	3280061	0	live	rimJ	VF_A0750, VFA0750	ribosomal-protein-S5-alanine N-acetyltransferase			II	NC_006841.2	846958	847515	minus	0		
312309	Vibrio fischeri ES114	3280927	0	live	rnb	VF_A0383, VFA0383	exoribonuclease II			II	NC_006841.2	431738	433780	minus	0		
312309	Vibrio fischeri ES114	3280438	0	live	rpoE3	VF_A0820, VFA0820	RNA polymerase sigma factor SigZ			II	NC_006841.2	923921	924466	minus	0		
312309	Vibrio fischeri ES114	3280976	0	live	rpoE4	VF_A0766, VFA0766	RNA polymerase sigma factor			II	NC_006841.2	861710	862321	minus	0		
312309	Vibrio fischeri ES114	3280514	0	live	rpoQ	VF_A1015, VFA1015	sigma-Q factor RpoQ, quorum-sensing regulated RpoS-like sigma subunit			II	NC_006841.2	1140896	1141780	minus	0		
312309	Vibrio fischeri ES114	3280475	0	live	rscS	VF_A0237, VFA0237	activator of syp locus genes	activator of syp locus genes|hybrid sensor kinase RscS		II	NC_006841.2	260932	263715	minus	0		
312309	Vibrio fischeri ES114	3280169	0	live	rstA	VF_A0581, VFA0581	RstA2 protein			II	NC_006841.2	663411	664565	minus	0		
312309	Vibrio fischeri ES114	3280073	0	live	rstB	VF_A0580, VFA0580	RstB2 protein			II	NC_006841.2	663082	663408	minus	0		
312309	Vibrio fischeri ES114	3279997	0	live	rstR	VF_A0582, VFA0582	transcriptional repressor rstR			II	NC_006841.2	664687	665022	plus	0		
312309	Vibrio fischeri ES114	3280608	0	live	rtxA2	VF_A1162, VFA1162	RTX repeat-containing calcium-binding cytotoxin RtxA2			II	NC_006841.2	1304524	1316325	minus	0		
312309	Vibrio fischeri ES114	3280739	0	live	rtxB	VF_A1165, VFA1165	ATP-binding protein, RTX transport secretion component RtxB			II	NC_006841.2	1318864	1321002	minus	0		
312309	Vibrio fischeri ES114	3280305	0	live	rtxD	VF_A1168, VFA1168	RTX transport membrane fusion protein RtxD			II	NC_006841.2	1323601	1324992	minus	0		
312309	Vibrio fischeri ES114	3279902	0	live	sapA	VF_A0309, VFA0309	peptide transport protein SapA			II	NC_006841.2	343234	344859	minus	0		
312309	Vibrio fischeri ES114	3280398	0	live	sapB	VF_A0308, VFA0308	peptide transport system permease protein SapB			II	NC_006841.2	342287	343234	minus	0		
312309	Vibrio fischeri ES114	3280085	0	live	sapC	VF_A0307, VFA0307	peptide transport system permease protein SapC			II	NC_006841.2	341413	342300	minus	0		
312309	Vibrio fischeri ES114	3279912	0	live	sapD	VF_A0306, VFA0306	peptide transport system ATP-binding protein SapD			II	NC_006841.2	340400	341413	minus	0		
312309	Vibrio fischeri ES114	3280423	0	live	sapF	VF_A0305, VFA0305	peptide transport system ATP-binding protein SapF			II	NC_006841.2	339592	340416	minus	0		
312309	Vibrio fischeri ES114	3280955	0	live	sbmA	VF_A0673, VFA0673	transporter			II	NC_006841.2	743673	744692	minus	0		
312309	Vibrio fischeri ES114	3280776	0	live	setC	VF_A0028, VFA0028	sugar efflux system			II	NC_006841.2	29782	30981	minus	0		
312309	Vibrio fischeri ES114	3279941	0	live	sgrR	VF_A0557, VFA0557	DNA-binding transcriptional regulator			II	NC_006841.2	640722	642434	plus	0		
312309	Vibrio fischeri ES114	3280347	0	live	smtA	VF_A0429, VFA0429	metallothionein SmtA			II	NC_006841.2	490251	491030	plus	0		
312309	Vibrio fischeri ES114	3280606	0	live	speA	VF_A0840, VFA0840	arginine decarboxylase			II	NC_006841.2	947764	949674	minus	0		
312309	Vibrio fischeri ES114	3280564	0	live	speB	VF_A0839, VFA0839	agmatinase			II	NC_006841.2	946838	947764	minus	0		
312309	Vibrio fischeri ES114	3280309	0	live	speG	VF_A0385, VFA0385	spermidine N1-acetyltransferase			II	NC_006841.2	436289	436825	plus	0		
312309	Vibrio fischeri ES114	3280417	0	live	sstT	VF_A0803, VFA0803	serine/threonine transporter SstT			II	NC_006841.2	902525	903766	plus	0		
312309	Vibrio fischeri ES114	3280948	0	live	sypA	VF_A1020, VFA1020	sulphate transporter, anti-sigma factor antagonist			II	NC_006841.2	1149604	1149921	plus	0		
312309	Vibrio fischeri ES114	3279915	0	live	sypB	VF_A1021, VFA1021	hypothetical protein			II	NC_006841.2	1149970	1150794	plus	0		
312309	Vibrio fischeri ES114	3280503	0	live	sypC	VF_A1022, VFA1022	polysaccharide export periplasmic protein			II	NC_006841.2	1150799	1152910	plus	0		
312309	Vibrio fischeri ES114	3280510	0	live	sypD	VF_A1023, VFA1023	chromosome partitioning ATPase			II	NC_006841.2	1152910	1153617	plus	0		
312309	Vibrio fischeri ES114	3280139	0	live	sypE	VF_A1024, VFA1024	two-component response regulator, sigma factor PP2C-like phosphatase			II	NC_006841.2	1153620	1155137	plus	0		
312309	Vibrio fischeri ES114	3280956	0	live	sypF	VF_A1025, VFA1025	two-component hybrid sensor histidine kinase			II	NC_006841.2	1155165	1157465	plus	0		
312309	Vibrio fischeri ES114	3280963	0	live	sypG	VF_A1026, VFA1026	Fis family transcriptional regulator			II	NC_006841.2	1157508	1159010	plus	0		
312309	Vibrio fischeri ES114	3280953	0	live	sypH	VF_A1027, VFA1027	glycosyl transferases group 1			II	NC_006841.2	1158994	1160010	plus	0		
312309	Vibrio fischeri ES114	3280961	0	live	sypI	VF_A1028, VFA1028	glycosyl transferases group 1			II	NC_006841.2	1160171	1161445	plus	0		
312309	Vibrio fischeri ES114	3280502	0	live	sypJ	VF_A1029, VFA1029	glycosyl transferases group 1			II	NC_006841.2	1161438	1162601	plus	0		
312309	Vibrio fischeri ES114	3280067	0	live	sypK	VF_A1030, VFA1030	oligosaccharide translocase			II	NC_006841.2	1162598	1164040	plus	0		
312309	Vibrio fischeri ES114	3280965	0	live	sypL	VF_A1031, VFA1031	polysaccharide ligase			II	NC_006841.2	1164037	1165422	plus	0		
312309	Vibrio fischeri ES114	3280967	0	live	sypM	VF_A1032, VFA1032	acetyltransferase			II	NC_006841.2	1165569	1166324	plus	0		
312309	Vibrio fischeri ES114	3280553	0	live	sypN	VF_A1033, VFA1033	glycosyltransferase			II	NC_006841.2	1166314	1167450	plus	0		
312309	Vibrio fischeri ES114	3280968	0	live	sypO	VF_A1034, VFA1034	chain length regulator (capsular polysaccharide biosynthesis)			II	NC_006841.2	1167447	1168946	plus	0		
312309	Vibrio fischeri ES114	3280147	0	live	sypP	VF_A1035, VFA1035	glycosyltransferase			II	NC_006841.2	1169102	1170190	plus	0		
312309	Vibrio fischeri ES114	3280355	0	live	sypQ	VF_A1036, VFA1036	glycosyltransferase			II	NC_006841.2	1170187	1171374	plus	0		
312309	Vibrio fischeri ES114	3280041	0	live	sypR	VF_A1037, VFA1037	sugar transferase			II	NC_006841.2	1171389	1172033	plus	0		
312309	Vibrio fischeri ES114	3280521	0	live	tadA2	VF_A0223, VFA0223	similar to TadA	similar to TadA|type IV secretion NTPase		II	NC_006841.2	247333	248619	plus	0		
312309	Vibrio fischeri ES114	3279955	0	live	tadB2	VF_A0224, VFA0224	TadB-like protein involved in pilus formation and/or protein secretion			II	NC_006841.2	248616	249539	plus	0		
312309	Vibrio fischeri ES114	3280128	0	live	tadC2	VF_A0225, VFA0225	similar to TadC	similar to TadC|bipartite nuclear localization signal containing protein		II	NC_006841.2	249509	250420	plus	0		
312309	Vibrio fischeri ES114	3280405	0	live	tadD2	VF_A0226, VFA0226	similar to TadD	similar to TadD|TPR repeat-containing protein		II	NC_006841.2	250410	251153	plus	0		
312309	Vibrio fischeri ES114	3280425	0	live	tadE2	VF_A0227, VFA0227	TadE-like protein			II	NC_006841.2	251158	251646	plus	0		
312309	Vibrio fischeri ES114	3280151	0	live	tadF2	VF_A0228, VFA0228	involved in fimbraea and/or secretion	involved in fimbraea and/or secretion|ATP/GTP-binding motif-containing protein		II	NC_006841.2	251630	252169	plus	0		
312309	Vibrio fischeri ES114	3280555	0	live	tadG2	VF_A0229, VFA0229	TadG-like protein			II	NC_006841.2	252171	253442	plus	0		
312309	Vibrio fischeri ES114	3280198	0	live	tag	VF_A0815, VFA0815	3-methyl-adenine DNA glycosylase I			II	NC_006841.2	920693	921262	minus	0		
312309	Vibrio fischeri ES114	3280664	0	live	tagD	VF_A0889, VFA0889	lipid hydroperoxide peroxidase			II	NC_006841.2	1007930	1008436	plus	0		
312309	Vibrio fischeri ES114	3280859	0	live	talB	VF_A0685, VFA0685	transaldolase B			II	NC_006841.2	756912	757862	plus	0		
312309	Vibrio fischeri ES114	3280655	0	live	tas	VF_A0836, VFA0836	oxidoreductase, NADP(H)-dependent aldo-keto reductase			II	NC_006841.2	941168	942220	plus	0		
312309	Vibrio fischeri ES114	3280969	0	live	tauC	VF_A0318, VFA0318	taurine transporter permease subunit			II	NC_006841.2	351857	352675	plus	0		
312309	Vibrio fischeri ES114	3280232	0	live	tcpA	VF_A0875, VFA0875	toxin coregulated pilin subunit precursor TcpA			II	NC_006841.2	987057	987683	minus	0		
312309	Vibrio fischeri ES114	3280912	0	live	tcpB	VF_A0874, VFA0874	toxin coregulated pilus biosynthesis protein TcpB			II	NC_006841.2	985700	987037	minus	0		
312309	Vibrio fischeri ES114	3280678	0	live	tcpC	VF_A0872, VFA0872	toxin coregulated pilus outer membrane protein TcpC			II	NC_006841.2	983724	985178	minus	0		
312309	Vibrio fischeri ES114	3280683	0	live	tcpD	VF_A0870, VFA0870	toxin coregulated pilus biosynthesis protein TcpD			II	NC_006841.2	982491	983270	minus	0		
312309	Vibrio fischeri ES114	3280915	0	live	tcpE	VF_A0867, VFA0867	toxin coregulated pilus biosynthesis protein TcpE			II	NC_006841.2	979538	980584	minus	0		
312309	Vibrio fischeri ES114	3280662	0	live	tcpF	VF_A0866, VFA0866	toxin coregulated pilus biosynthesis protein TcpF			II	NC_006841.2	978674	979534	minus	0		
312309	Vibrio fischeri ES114	3279860	0	live	tcpH	VF_A0474, VFA0474	TcpH protein			II	NC_006841.2	544913	545302	plus	0		
312309	Vibrio fischeri ES114	3279981	0	live	tcpP	VF_A0473, VFA0473	transcriptional regulatory protein TcpP			II	NC_006841.2	544305	544916	plus	0		
312309	Vibrio fischeri ES114	3280730	0	live	tcpQ	VF_A0873, VFA0873	toxin coregulated pilus biosynthesis protein TcpY/TcpQ			II	NC_006841.2	985183	985695	minus	0		
312309	Vibrio fischeri ES114	3280703	0	live	tcpS	VF_A0869, VFA0869	toxin coregulated pilus biosynthesis protein TcpS			II	NC_006841.2	982028	982477	minus	0		
312309	Vibrio fischeri ES114	3280668	0	live	tcpT	VF_A0868, VFA0868	toxin coregulated pilus biosynthesis protein TcpT			II	NC_006841.2	980538	982031	minus	0		
312309	Vibrio fischeri ES114	3280714	0	live	tdh	VF_A0417, VFA0417	L-threonine 3-dehydrogenase			II	NC_006841.2	471213	472244	minus	0		
312309	Vibrio fischeri ES114	3280983	0	live	tesA	VF_A1044, VFA1044	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1			II	NC_006841.2	1179169	1179783	plus	0		
312309	Vibrio fischeri ES114	3280458	0	live	thiD	VF_A0316, VFA0316	phosphomethylpyrimidine kinase			II	NC_006841.2	350247	351125	plus	0		
312309	Vibrio fischeri ES114	3280572	0	live	thiE	VF_A0322, VFA0322	thiamine-phosphate pyrophosphorylase			II	NC_006841.2	355178	355816	plus	0		
312309	Vibrio fischeri ES114	3280543	0	live	thiM	VF_A0321, VFA0321	hydroxyethylthiazole kinase			II	NC_006841.2	354364	355167	plus	0		
312309	Vibrio fischeri ES114	3280851	0	live	tktB	VF_A0686, VFA0686	transketolase			II	NC_006841.2	758176	760167	plus	0		
312309	Vibrio fischeri ES114	3280411	0	live	torA	VF_A0299, VFA0299	trimethylamine N-oxide (TMAO) reductase I, catalytic subunit			II	NC_006841.2	328854	331712	plus	0		
312309	Vibrio fischeri ES114	3280018	0	live	torC	VF_A0298, VFA0298	trimethylamine N-oxide reductase, cytochrome c-type subunit			II	NC_006841.2	327652	328830	plus	0		
312309	Vibrio fischeri ES114	3280218	0	live	torY	VF_A0189, VFA0189	TMAO reductase III (TorYZ), cytochrome c-type subunit			II	NC_006841.2	212544	213635	minus	0		
312309	Vibrio fischeri ES114	3280140	0	live	torZ	VF_A0188, VFA0188	TMAO reductase III (TorYZ), TorZ subunit			II	NC_006841.2	210078	212531	minus	0		
312309	Vibrio fischeri ES114	3280317	0	live	tppB	VF_A0124, VFA0124	tripeptide transporter permease			II	NC_006841.2	140955	142439	plus	0		
312309	Vibrio fischeri ES114	3279940	0	live	treC	VF_A0731, VFA0731	trehalose-6-P hydrolase			II	NC_006841.2	827466	829097	plus	0		
312309	Vibrio fischeri ES114	3280863	0	live	tyrR	VF_A0751, VFA0751	DNA-binding transcriptional regulator, tyrosine-binding			II	NC_006841.2	847527	849074	minus	0		
312309	Vibrio fischeri ES114	3279979	0	live	uhpA	VF_A0041, VFA0041	DNA-binding response regulator in two-component regulatory system wtih UhpB			II	NC_006841.2	44954	45562	minus	0		
312309	Vibrio fischeri ES114	3279966	0	live	uhpB	VF_A0040, VFA0040	sensory histidine kinase UhpB			II	NC_006841.2	43458	44915	minus	0		
312309	Vibrio fischeri ES114	3279948	0	live	uhpC	VF_A0039, VFA0039	regulatory protein UhpC			II	NC_006841.2	42109	43449	minus	0		
312309	Vibrio fischeri ES114	3279983	0	live	uhpT	VF_A0042, VFA0042	sugar phosphate antiporter			II	NC_006841.2	45710	47104	minus	0		
312309	Vibrio fischeri ES114	3280485	0	live	ulaA	VF_A0129, VFA0129	PTS system ascorbate-specific transporter subunit IIC			II	NC_006841.2	144944	146200	plus	0		
312309	Vibrio fischeri ES114	3280483	0	live	vctC	VF_A0824, VFA0824	ferric anguibactin transport ATP-binding protein			II	NC_006841.2	926590	927351	minus	0		
312309	Vibrio fischeri ES114	3280395	0	live	vctD	VF_A0826, VFA0826	ferric anguibactin transport system permease protein FatD			II	NC_006841.2	928361	929194	minus	0		
312309	Vibrio fischeri ES114	3280599	0	live	vctP	VF_A0827, VFA0827	ferric anguibactin-binding protein			II	NC_006841.2	929268	930173	minus	0		
312309	Vibrio fischeri ES114	3280059	0	live	VF_A0001	VF_A0001, VFA0001	hypothetical protein			II	NC_006841.2	1053	3038	plus	0		
312309	Vibrio fischeri ES114	3280745	0	live	VF_A0003	VF_A0003, VFA0003	hypothetical protein			II	NC_006841.2	4045	5586	plus	0		
312309	Vibrio fischeri ES114	3280816	0	live	VF_A0005	VF_A0005, VFA0005	peptide-methionine (S)-S-oxide reductase			II	NC_006841.2	7276	8412	plus	0		
312309	Vibrio fischeri ES114	3280828	0	live	VF_A0006	VF_A0006, VFA0006	hypothetical protein			II	NC_006841.2	8513	8833	plus	0		
312309	Vibrio fischeri ES114	3280777	0	live	VF_A0007	VF_A0007, VFA0007	glutathione-dependent formaldehyde-activating enzyme			II	NC_006841.2	8922	9485	minus	0		
312309	Vibrio fischeri ES114	3280225	0	live	VF_A0008	VF_A0008, VFA0008	phospholipase			II	NC_006841.2	9889	10761	plus	0		
312309	Vibrio fischeri ES114	3279920	0	live	VF_A0010	VF_A0010, VFA0010	hypothetical protein			II	NC_006841.2	12290	12406	plus	0		
312309	Vibrio fischeri ES114	3280754	0	live	VF_A0011	VF_A0011, VFA0011	hypothetical protein			II	NC_006841.2	12484	13023	plus	0		
312309	Vibrio fischeri ES114	3280784	0	live	VF_A0012	VF_A0012, VFA0012	hypothetical protein			II	NC_006841.2	13066	13281	minus	0		
312309	Vibrio fischeri ES114	3280772	0	live	VF_A0013	VF_A0013, VFA0013	chitin-binding protein			II	NC_006841.2	13291	14469	plus	0		
312309	Vibrio fischeri ES114	3280930	0	live	VF_A0014	VF_A0014, VFA0014	hypothetical protein			II	NC_006841.2	14679	15218	plus	0		
312309	Vibrio fischeri ES114	3280008	0	live	VF_A0015	VF_A0015, VFA0015	ABC transporter ATP-binding protein			II	NC_006841.2	15469	17055	plus	0		
312309	Vibrio fischeri ES114	3280009	0	live	VF_A0016	VF_A0016, VFA0016	DNA polymerase III, epsilon-subunit paralog (3' to 5' exonuclease)			II	NC_006841.2	17141	17779	plus	0		
312309	Vibrio fischeri ES114	3279866	0	live	VF_A0017	VF_A0017, VFA0017	lipoprotein			II	NC_006841.2	17825	19294	minus	0		
312309	Vibrio fischeri ES114	3279982	0	live	VF_A0018	VF_A0018, VFA0018	ribosome-associated GTPase			II	NC_006841.2	19819	20880	plus	0		
312309	Vibrio fischeri ES114	3279960	0	live	VF_A0019	VF_A0019, VFA0019	hypoxanthine-guanine phosphoribosyltransferase			II	NC_006841.2	21110	21634	plus	0		
312309	Vibrio fischeri ES114	3280167	0	live	VF_A0020	VF_A0020, VFA0020	hypothetical protein			II	NC_006841.2	21694	21945	plus	0		
312309	Vibrio fischeri ES114	3279967	0	live	VF_A0021	VF_A0021, VFA0021	di-/tripeptide transporter			II	NC_006841.2	23364	24878	plus	0		
312309	Vibrio fischeri ES114	3279905	0	live	VF_A0022	VF_A0022, VFA0022	hypothetical protein			II	NC_006841.2	25270	25416	minus	0		
312309	Vibrio fischeri ES114	3279848	0	live	VF_A0023	VF_A0023, VFA0023	enoyl-CoA hydratase			II	NC_006841.2	25486	26298	minus	0		
312309	Vibrio fischeri ES114	3280892	0	live	VF_A0024	VF_A0024, VFA0024	LysR family transcriptional regulator			II	NC_006841.2	26478	27428	plus	0		
312309	Vibrio fischeri ES114	3279986	0	live	VF_A0025	VF_A0025, VFA0025	MarR family transcriptional regulator			II	NC_006841.2	27455	27910	minus	0		
312309	Vibrio fischeri ES114	3280042	0	live	VF_A0026	VF_A0026, VFA0026	hypothetical protein			II	NC_006841.2	28028	28330	plus	0		
312309	Vibrio fischeri ES114	3280080	0	live	VF_A0027	VF_A0027, VFA0027	NADH oxidase			II	NC_006841.2	28398	29642	minus	0		
312309	Vibrio fischeri ES114	3280770	0	live	VF_A0029	VF_A0029, VFA0029	AraC family transcriptional regulator			II	NC_006841.2	31173	32060	plus	0		
312309	Vibrio fischeri ES114	3280811	0	live	VF_A0030	VF_A0030, VFA0030	drug/metabolite exporter family protein			II	NC_006841.2	32176	33033	plus	0		
312309	Vibrio fischeri ES114	3280313	0	live	VF_A0031	VF_A0031, VFA0031	LysR family transcriptional regulator			II	NC_006841.2	33115	33999	minus	0		
312309	Vibrio fischeri ES114	3280306	0	live	VF_A0032	VF_A0032, VFA0032	thioredoxin peroxidase			II	NC_006841.2	34163	34696	plus	0		
312309	Vibrio fischeri ES114	3280296	0	live	VF_A0033	VF_A0033, VFA0033	hypothetical protein			II	NC_006841.2	34786	35157	minus	0		
312309	Vibrio fischeri ES114	3279943	0	live	VF_A0034	VF_A0034, VFA0034	LysR family transcriptional regulator			II	NC_006841.2	35233	36129	minus	0		
312309	Vibrio fischeri ES114	3280161	0	live	VF_A0036	VF_A0036, VFA0036	hypothetical protein			II	NC_006841.2	38543	39178	minus	0		
312309	Vibrio fischeri ES114	3279856	0	live	VF_A0037	VF_A0037, VFA0037	hypothetical protein			II	NC_006841.2	39175	40587	minus	0		
312309	Vibrio fischeri ES114	3279990	0	live	VF_A0038	VF_A0038, VFA0038	LysR family transcriptional regulator			II	NC_006841.2	40996	41835	plus	0		
312309	Vibrio fischeri ES114	3279964	0	live	VF_A0043	VF_A0043, VFA0043	TetR family transcriptional regulator			II	NC_006841.2	47378	48121	minus	0		
312309	Vibrio fischeri ES114	3280105	0	live	VF_A0044	VF_A0044, VFA0044	acriflavin resistance periplasmic protein			II	NC_006841.2	48364	49437	plus	0		
312309	Vibrio fischeri ES114	3279965	0	live	VF_A0045	VF_A0045, VFA0045	hypothetical protein			II	NC_006841.2	49437	50498	plus	0		
312309	Vibrio fischeri ES114	3280288	0	live	VF_A0046	VF_A0046, VFA0046, VFA0047	acriflavin resistance plasma membrane protein			II	NC_006841.2	50498	53563	plus	0		
312309	Vibrio fischeri ES114	3280179	0	live	VF_A0048	VF_A0048, VFA0048	pentapeptide repeat-containing protein			II	NC_006841.2	53662	54114	minus	0		
312309	Vibrio fischeri ES114	3280294	0	live	VF_A0049	VF_A0049, VFA0049	ArsR family transcriptional regulator			II	NC_006841.2	54120	54515	minus	0		
312309	Vibrio fischeri ES114	3280762	0	live	VF_A0050	VF_A0050, VFA0050	transporter			II	NC_006841.2	54571	55536	minus	0		
312309	Vibrio fischeri ES114	3280764	0	live	VF_A0051	VF_A0051, VFA0051	cytoplasmic protein			II	NC_006841.2	55692	56108	plus	0		
312309	Vibrio fischeri ES114	3280766	0	live	VF_A0053	VF_A0053, VFA0053	LysR family transcriptional regulator			II	NC_006841.2	57119	58021	plus	0		
312309	Vibrio fischeri ES114	3280783	0	live	VF_A0054	VF_A0054, VFA0054	Cro/Cl family transcriptional regulator			II	NC_006841.2	58085	58294	minus	0		
312309	Vibrio fischeri ES114	3280800	0	live	VF_A0055	VF_A0055, VFA0055	hypothetical protein			II	NC_006841.2	58306	58848	minus	0		
312309	Vibrio fischeri ES114	3280758	0	live	VF_A0056	VF_A0056, VFA0056	GGDEF domain-containing protein			II	NC_006841.2	59062	60378	plus	0		
