tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
312309	Vibrio fischeri ES114	3278895	0	live	helD	VF_1622, VF1622	DNA helicase IV			I	NC_006840.2	1819660	1821723	minus	0		
312309	Vibrio fischeri ES114	3277420	0	live	hemA	VF_0767, VF0767	glutamyl-tRNA reductase			I	NC_006840.2	837080	838336	plus	0		
312309	Vibrio fischeri ES114	3278031	0	live	hemB	VF_0053, VF0053	delta-aminolevulinic acid dehydratase			I	NC_006840.2	60143	61159	plus	0		
312309	Vibrio fischeri ES114	3277141	0	live	hemC	VF_0066, VF0066	porphobilinogen deaminase			I	NC_006840.2	73741	74676	minus	0		
312309	Vibrio fischeri ES114	3277131	0	live	hemD	VF_0065, VF0065	uroporphyrinogen III synthase			I	NC_006840.2	72977	73738	minus	0		
312309	Vibrio fischeri ES114	3279442	0	live	hemE	VF_2402, VF2402	uroporphyrinogen decarboxylase			I	NC_006840.2	2688787	2689854	minus	0		
312309	Vibrio fischeri ES114	3279787	0	live	hemG	VF_0028, VF0028	protoporphyrinogen oxidase			I	NC_006840.2	31157	31681	plus	0		
312309	Vibrio fischeri ES114	3278373	0	live	hemH	VF_0794, VF0794	ferrochelatase			I	NC_006840.2	868530	869498	plus	0		
312309	Vibrio fischeri ES114	3279385	0	live	hemL	VF_2135, VF2135	glutamate-1-semialdehyde aminotransferase			I	NC_006840.2	2383197	2384492	plus	0		
312309	Vibrio fischeri ES114	3277942	0	live	hemN	VF_0080, VF0080	coproporphyrinogen III oxidase			I	NC_006840.2	93582	94955	plus	0		
312309	Vibrio fischeri ES114	3277140	0	live	hemX	VF_0064, VF0064	uroporphyrinogen III methylase			I	NC_006840.2	71808	72980	minus	0		
312309	Vibrio fischeri ES114	3277854	0	live	hemY	VF_0063, VF0063	protoheme IX synthesis protein			I	NC_006840.2	70627	71811	minus	0		
312309	Vibrio fischeri ES114	3277920	0	live	hepA	VF_0270, VF0270	ATP-dependent helicase HepA			I	NC_006840.2	273931	276789	plus	0		
312309	Vibrio fischeri ES114	3277968	0	live	hflB	VF_0479, VF0479	ATP-dependent zinc-metalloprotease			I	NC_006840.2	514087	516060	plus	0		
312309	Vibrio fischeri ES114	3279471	0	live	hflC	VF_2320, VF2320	modulator for HflB protease specific for phage lambda cII repressor			I	NC_006840.2	2606936	2607820	minus	0		
312309	Vibrio fischeri ES114	3279005	0	live	hflD	VF_1785, VF1785	hypothetical protein			I	NC_006840.2	2015075	2015692	plus	0		
312309	Vibrio fischeri ES114	3279495	0	live	hflK	VF_2321, VF2321	modulator for HflB protease specific for phage lambda cII repressor			I	NC_006840.2	2607823	2609028	minus	0		
312309	Vibrio fischeri ES114	3279424	0	live	hflX	VF_2322, VF2322	GTPase HflX			I	NC_006840.2	2609065	2610366	minus	0		
312309	Vibrio fischeri ES114	3279324	0	live	hfq	VF_2323, VF2323	RNA-binding protein Hfq			I	NC_006840.2	2610406	2610672	minus	0		
312309	Vibrio fischeri ES114	3278397	0	live	hinT	VF_1134, VF1134	purine nucleoside phosphoramidase			I	NC_006840.2	1257351	1257701	plus	0		
312309	Vibrio fischeri ES114	3278792	0	live	hipA	VF_1470, VF1470	serine kinase HipA			I	NC_006840.2	1627960	1629279	plus	0		
312309	Vibrio fischeri ES114	3278757	0	live	hipB	VF_1469, VF1469	DNA-binding transcriptional regulator HipB			I	NC_006840.2	1627697	1627960	plus	0		
312309	Vibrio fischeri ES114	3277540	0	live	hisA	VF_1017, VF1017	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase			I	NC_006840.2	1124173	1124910	plus	0		
312309	Vibrio fischeri ES114	3277542	0	live	hisB	VF_1015, VF1015	imidazole glycerol-phosphate dehydratase/histidinol phosphatase			I	NC_006840.2	1122362	1123435	plus	0		
312309	Vibrio fischeri ES114	3277156	0	live	hisC	VF_1014, VF1014	histidinol-phosphate aminotransferase			I	NC_006840.2	1121084	1122124	plus	0		
312309	Vibrio fischeri ES114	3277807	0	live	hisD	VF_1013, VF1013	histidinol dehydrogenase			I	NC_006840.2	1119755	1121074	plus	0		
312309	Vibrio fischeri ES114	3278404	0	live	hisF	VF_1018, VF1018	imidazole glycerol phosphate synthase subunit HisF			I	NC_006840.2	1124892	1125665	plus	0		
312309	Vibrio fischeri ES114	3277795	0	live	hisG	VF_1012, VF1012	ATP phosphoribosyltransferase			I	NC_006840.2	1118853	1119749	plus	0		
312309	Vibrio fischeri ES114	3277541	0	live	hisH	VF_1016, VF1016	imidazole glycerol phosphate synthase subunit HisH			I	NC_006840.2	1123444	1124058	plus	0		
312309	Vibrio fischeri ES114	3277529	0	live	hisI	VF_1019, VF1019	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase			I	NC_006840.2	1125662	1126282	plus	0		
312309	Vibrio fischeri ES114	3278852	0	live	hisM	VF_1585, VF1585	histidine/lysine/arginine/ornithine transporter subunit			I	NC_006840.2	1776121	1776798	minus	0		
312309	Vibrio fischeri ES114	3278859	0	live	hisP	VF_1588, VF1588	histidine/lysine/arginine/ornithine transporter subunit			I	NC_006840.2	1778518	1779288	minus	0		
312309	Vibrio fischeri ES114	3278865	0	live	hisQ	VF_1586, VF1586	histidine/lysine/arginine/ornithine transporter subunit			I	NC_006840.2	1776801	1777541	minus	0		
312309	Vibrio fischeri ES114	3277352	0	live	hisS	VF_0630, VF0630	histidyl-tRNA synthetase			I	NC_006840.2	686201	687469	plus	0		
312309	Vibrio fischeri ES114	3278263	0	live	hlyU	VF_0463, VF0463	transcriptional activator HlyU			I	NC_006840.2	494897	495193	plus	0		
312309	Vibrio fischeri ES114	3279380	0	live	hmp	VF_2316, VF2316	nitric oxide dioxygenase			I	NC_006840.2	2602983	2604167	plus	0		
312309	Vibrio fischeri ES114	3278613	0	live	hmuT	VF_1222, VF1222	hemin-binding periplasmic protein HmuT precursor			I	NC_006840.2	1356331	1357179	minus	0		
312309	Vibrio fischeri ES114	3278485	0	live	hmuU	VF_1221, VF1221	hemin transport system permease HmuU			I	NC_006840.2	1355284	1356321	minus	0		
312309	Vibrio fischeri ES114	3278554	0	live	hmuV	VF_1220, VF1220	hemin importer ATP-binding subunit			I	NC_006840.2	1354505	1355284	minus	0		
312309	Vibrio fischeri ES114	3278914	0	live	hns	VF_1631, VF1631	global DNA-binding transcriptional dual regulator H-NS			I	NC_006840.2	1834206	1834727	plus	0		
312309	Vibrio fischeri ES114	3277925	0	live	holA	VF_0751, VF0751	DNA polymerase III subunit delta			I	NC_006840.2	818161	819195	minus	0		
312309	Vibrio fischeri ES114	3278990	0	live	holB	VF_1734, VF1734	DNA polymerase III, delta prime subunit			I	NC_006840.2	1958346	1959152	minus	0		
312309	Vibrio fischeri ES114	3278209	0	live	holC	VF_0412, VF0412	DNA polymerase III subunit chi			I	NC_006840.2	442324	442767	minus	0		
312309	Vibrio fischeri ES114	3278249	0	live	holD	VF_0498, VF0498	DNA polymerase III subunit psi			I	NC_006840.2	535542	535943	plus	0		
312309	Vibrio fischeri ES114	3279762	0	live	hpcD	VF_0207, VF0207	5-carboxymethyl-2-hydroxymuconate delta-isomerase			I	NC_006840.2	230573	230917	plus	0		
312309	Vibrio fischeri ES114	3278356	0	live	hpf	VF_0386, VF0386	ribosome-associated, sigma 54 modulation protein			I	NC_006840.2	420603	420890	minus	0		
312309	Vibrio fischeri ES114	3279375	0	live	hpt	VF_2176, VF2176	hypoxanthine phosphoribosyltransferase			I	NC_006840.2	2445632	2446162	minus	0		
312309	Vibrio fischeri ES114	3279416	0	live	hrpB	VF_2163, VF2163	ATP-dependent RNA helicase HrpB			I	NC_006840.2	2431763	2434228	minus	0		
312309	Vibrio fischeri ES114	3277344	0	live	hscA	VF_0621, VF0621	chaperone protein HscA			I	NC_006840.2	677228	679078	plus	0		
312309	Vibrio fischeri ES114	3277802	0	live	hscB	VF_0620, VF0620	co-chaperone HscB			I	NC_006840.2	676674	677189	plus	0		
312309	Vibrio fischeri ES114	3277467	0	live	hslJ	VF_0861, VF0861	heat shock protein HslJ			I	NC_006840.2	946966	947409	minus	0		
312309	Vibrio fischeri ES114	3277756	0	live	hslO	VF_2477, VF2477	heat shock protein 33			I	NC_006840.2	2773975	2774850	plus	0		
312309	Vibrio fischeri ES114	3277762	0	live	hslR	VF_2476, VF2476	ribosome-associated heat shock protein Hsp15			I	NC_006840.2	2773481	2773882	plus	0		
312309	Vibrio fischeri ES114	3279369	0	live	hslU	VF_2278, VF2278	ATP-dependent protease ATP-binding subunit HslU			I	NC_006840.2	2560355	2561689	plus	0		
312309	Vibrio fischeri ES114	3279440	0	live	hslV	VF_2277, VF2277	ATP-dependent protease peptidase subunit			I	NC_006840.2	2559754	2560335	plus	0		
312309	Vibrio fischeri ES114	3277436	0	live	htpG	VF_0792, VF0792	heat shock protein 90			I	NC_006840.2	865643	867538	plus	0		
312309	Vibrio fischeri ES114	3278564	0	live	htpX	VF_1152, VF1152	heat shock protein HtpX			I	NC_006840.2	1277404	1278279	plus	0		
312309	Vibrio fischeri ES114	3277958	0	live	htrB2	VF_0122, VF0122	lipid A biosynthesis lauroyl acyltransferase			I	NC_006840.2	141419	142357	minus	0		
312309	Vibrio fischeri ES114	3279355	0	live	htrG	VF_2241, VF2241	signal transduction protein			I	NC_006840.2	2517490	2518101	plus	0		
312309	Vibrio fischeri ES114	3279522	0	live	hupA	VF_2397, VF2397	HU, DNA-binding transcriptional regulator subunit alpha			I	NC_006840.2	2684950	2685222	minus	0		
312309	Vibrio fischeri ES114	3277434	0	live	hupB	VF_0799, VF0799	HU, DNA-binding transcriptional regulator subunit beta			I	NC_006840.2	875875	876171	plus	0		
312309	Vibrio fischeri ES114	3278553	0	live	hutA	VF_1234, VF1234	heme transport protein HutA			I	NC_006840.2	1369769	1371967	minus	0		
312309	Vibrio fischeri ES114	3278585	0	live	hutW	VF_1226, VF1226	coproporphyrinogen III oxidase			I	NC_006840.2	1359206	1360582	plus	0		
312309	Vibrio fischeri ES114	3278573	0	live	hutZ	VF_1228, VF1228	HutZ protein			I	NC_006840.2	1361155	1361682	plus	0		
312309	Vibrio fischeri ES114	3278540	0	live	huvX	VF_1227, VF1227	HuvX protein			I	NC_006840.2	1360566	1361102	plus	0		
312309	Vibrio fischeri ES114	3278796	0	live	iadA	VF_1509, VF1509	isoaspartyl dipeptidase			I	NC_006840.2	1682357	1683493	minus	0		
312309	Vibrio fischeri ES114	3279818	0	live	ibpA	VF_0013, VF0013	heat shock chaperone			I	NC_006840.2	13895	14329	plus	0		
312309	Vibrio fischeri ES114	3277512	0	live	icmF	VF_0993, VF0992, VF0993	secretion protein IcmF			I	NC_006840.2	1092603	1096124	minus	0		
312309	Vibrio fischeri ES114	3278113	0	live	idi	VF_0403, VF0403	isopentenyl-diphosphate delta-isomerase			I	NC_006840.2	432599	433144	plus	0		
312309	Vibrio fischeri ES114	3278546	0	live	ihfA	VF_1237, VF1237	integration host factor subunit alpha			I	NC_006840.2	1376265	1376561	plus	0		
312309	Vibrio fischeri ES114	3279050	0	live	ihfB	VF_1758, VF1758	integration host factor subunit beta			I	NC_006840.2	1984560	1984841	minus	0		
312309	Vibrio fischeri ES114	3278278	0	live	ileS	VF_0467, VF0467	isoleucyl-tRNA synthetase			I	NC_006840.2	498407	501265	plus	0		
312309	Vibrio fischeri ES114	3279737	0	live	ilvA	VF_2560, VF2560	threonine dehydratase			I	NC_006840.2	2882341	2883873	plus	0		
312309	Vibrio fischeri ES114	3279705	0	live	ilvB	VF_2556, VF2556	acetolactate synthase 2 catalytic subunit			I	NC_006840.2	2877566	2879272	plus	0		
312309	Vibrio fischeri ES114	3279688	0	live	ilvC	VF_2528, VF2526, VF2527, VF2528	ketol-acid reductoisomerase			I	NC_006840.2	2836159	2837643	minus	0		
312309	Vibrio fischeri ES114	3279704	0	live	ilvD	VF_2559, VF2559	dihydroxy-acid dehydratase			I	NC_006840.2	2880495	2882336	plus	0		
312309	Vibrio fischeri ES114	3278327	0	live	ilvE	VF_2558, VF2558	branched-chain amino acid aminotransferase			I	NC_006840.2	2879530	2880477	plus	0		
312309	Vibrio fischeri ES114	3279365	0	live	ilvH	VF_2262, VF2262	acetolactate synthase small subunit			I	NC_006840.2	2538518	2539012	minus	0		
312309	Vibrio fischeri ES114	3279458	0	live	ilvI	VF_2263, VF2263	acetolactate synthase 3 catalytic subunit			I	NC_006840.2	2539012	2540733	minus	0		
312309	Vibrio fischeri ES114	3279719	0	live	ilvM	VF_2557, VF2557	acetolactate synthase 2 regulatory subunit			I	NC_006840.2	2879272	2879517	plus	0		
312309	Vibrio fischeri ES114	3279696	0	live	ilvY	VF_2529, VF2529	DNA-binding transcriptional regulator IlvY			I	NC_006840.2	2837770	2838654	plus	0		
312309	Vibrio fischeri ES114	3277243	0	live	imp	VF_0289, VF0289	organic solvent tolerance protein			I	NC_006840.2	293582	295942	minus	0		
312309	Vibrio fischeri ES114	3279062	0	live	infA	VF_1764, VF1764	translation initiation factor IF-1			I	NC_006840.2	1990469	1990687	plus	0		
312309	Vibrio fischeri ES114	3278169	0	live	infB	VF_0486, VF0486	translation initiation factor IF-2			I	NC_006840.2	521225	523906	plus	0		
312309	Vibrio fischeri ES114	3278588	0	live	infC	VF_1216, VF1216	protein chain initiation factor IF-3			I	NC_006840.2	1351728	1352198	plus	0		
312309	Vibrio fischeri ES114	3277416	0	live	ipk	VF_0765, VF0765	4-diphosphocytidyl-2C-methyl-D-erythritol kinase			I	NC_006840.2	835421	836287	minus	0		
312309	Vibrio fischeri ES114	3278312	0	live	iscA	VF_0619, VF0619	Fe-S cluster assembly protein IscA			I	NC_006840.2	676335	676658	plus	0		
312309	Vibrio fischeri ES114	3277343	0	live	iscR	VF_0616, VF0616	Fe-S cluster synthesis regulatory protein IscR, DNA-binding transcriptional repressor			I	NC_006840.2	674040	674546	plus	0		
312309	Vibrio fischeri ES114	3277340	0	live	iscS	VF_0617, VF0617	cysteine desulfurase			I	NC_006840.2	674533	675792	plus	0		
312309	Vibrio fischeri ES114	3277342	0	live	iscU	VF_0618, VF0618	scaffold protein			I	NC_006840.2	675827	676210	plus	0		
312309	Vibrio fischeri ES114	3277347	0	live	iscX	VF_0623, VF0623	hypothetical protein			I	NC_006840.2	679542	679742	plus	0		
312309	Vibrio fischeri ES114	3278330	0	live	ispA	VF_0712, VF0712	geranyltranstransferase			I	NC_006840.2	779768	780673	minus	0		
312309	Vibrio fischeri ES114	3277233	0	live	ispB	VF_0277, VF0277	octaprenyl diphosphate synthase			I	NC_006840.2	284128	285099	minus	0		
312309	Vibrio fischeri ES114	3279250	0	live	ispD	VF_2073, VF2073	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase			I	NC_006840.2	2308244	2308960	minus	0		
312309	Vibrio fischeri ES114	3277716	0	live	ispF	VF_2072, VF2072	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			I	NC_006840.2	2307768	2308244	minus	0		
312309	Vibrio fischeri ES114	3277883	0	live	ispG	VF_0629, VF0629	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)			I	NC_006840.2	685044	686162	plus	0		
312309	Vibrio fischeri ES114	3278206	0	live	ispH	VF_0470, VF0470	4-hydroxy-3-methylbut-2-enyl diphosphate reductase			I	NC_006840.2	502305	503249	plus	0		
312309	Vibrio fischeri ES114	3279225	0	live	ispU	VF_1958, VF1958	undecaprenyl pyrophosphate synthase			I	NC_006840.2	2188643	2189416	minus	0		
312309	Vibrio fischeri ES114	6175669	0	live	ivbL	VF_2663	ilvB operon leader peptide			I	NC_006840.2	2877407	2877496	plus	0		
312309	Vibrio fischeri ES114	3277432	0	live	kdsA	VF_0772, VF0772	2-dehydro-3-deoxyphosphooctonate aldolase			I	NC_006840.2	841544	842398	plus	0		
312309	Vibrio fischeri ES114	3278257	0	live	kdsC	VF_0391, VF0391	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase			I	NC_006840.2	424169	424729	minus	0		
312309	Vibrio fischeri ES114	3278316	0	live	kdsD	VF_0392, VF0392	D-arabinose 5-phosphate isomerase			I	NC_006840.2	424729	425703	minus	0		
312309	Vibrio fischeri ES114	3277201	0	live	kefB	VF_0220, VF0220, VF0221	glutathione-regulated potassium-efflux system protein KefB			I	NC_006840.2	241142	242932	plus	0		
312309	Vibrio fischeri ES114	3277202	0	live	kefG	VF_0219, VF0219	glutathione-regulated potassium-efflux system ancillary protein KefG			I	NC_006840.2	240600	241142	plus	0		
312309	Vibrio fischeri ES114	3277867	0	live	kpsF	VF_0179, VF0179	arabinose-5-phosphate isomerase			I	NC_006840.2	197437	198369	plus	0		
312309	Vibrio fischeri ES114	3277860	0	live	ksgA	VF_0286, VF0286	dimethyladenosine transferase			I	NC_006840.2	290404	291222	minus	0		
312309	Vibrio fischeri ES114	3278428	0	live	ldhA	VF_1055, VF1055	fermentative D-lactate dehydrogenase, NAD-dependent			I	NC_006840.2	1164250	1165245	minus	0		
312309	Vibrio fischeri ES114	3279384	0	live	lepA	VF_2089, VF2089	GTP-binding protein LepA			I	NC_006840.2	2326082	2327875	minus	0		
312309	Vibrio fischeri ES114	3279484	0	live	lepB	VF_2088, VF2088	leader peptidase (signal peptidase I)			I	NC_006840.2	2325057	2325959	minus	0		
312309	Vibrio fischeri ES114	3277255	0	live	leuA	VF_0295, VF0295	2-isopropylmalate synthase			I	NC_006840.2	301188	302735	minus	0		
312309	Vibrio fischeri ES114	3277254	0	live	leuB	VF_0294, VF0294	3-isopropylmalate dehydrogenase			I	NC_006840.2	300015	301106	minus	0		
312309	Vibrio fischeri ES114	3277251	0	live	leuC	VF_0293, VF0293	isopropylmalate isomerase large subunit			I	NC_006840.2	298584	299999	minus	0		
312309	Vibrio fischeri ES114	3277864	0	live	leuD	VF_0292, VF0292	3-isopropylmalate dehydratase small subunit			I	NC_006840.2	297969	298571	minus	0		
312309	Vibrio fischeri ES114	3279767	0	live	leuO	VF_2265, VF2265	leucine transcriptional activator			I	NC_006840.2	2543092	2544063	minus	0		
312309	Vibrio fischeri ES114	3277409	0	live	leuS	VF_0753, VF0753	leucyl-tRNA synthetase			I	NC_006840.2	819983	822559	minus	0		
312309	Vibrio fischeri ES114	3279659	0	live	lexA	VF_2442, VF2442	LexA repressor			I	NC_006840.2	2742802	2743428	minus	0		
312309	Vibrio fischeri ES114	3278126	0	live	lgt	VF_0459, VF0459	prolipoprotein diacylglyceryl transferase			I	NC_006840.2	490545	491378	plus	0		
312309	Vibrio fischeri ES114	3279093	0	live	ligA	VF_1890, VF1890	NAD-dependent DNA ligase LigA			I	NC_006840.2	2124578	2126584	minus	0		
312309	Vibrio fischeri ES114	3277387	0	live	lipA	VF_0742, VF0742	lipoyl synthase			I	NC_006840.2	809870	810835	minus	0		
312309	Vibrio fischeri ES114	3277873	0	live	lipB	VF_0743, VF0743	lipoate-protein ligase B			I	NC_006840.2	810828	811505	minus	0		
312309	Vibrio fischeri ES114	3277730	0	live	litR	VF_2177, VF2177	quorum sensing transcriptional regulator LitR			I	NC_006840.2	2446537	2447142	plus	0		
312309	Vibrio fischeri ES114	3277407	0	live	lnt	VF_0755, VF0755	apolipoprotein N-acyltransferase			I	NC_006840.2	823271	824785	minus	0		
312309	Vibrio fischeri ES114	3278198	0	live	lolA	VF_0906, VF0906	outer-membrane lipoprotein carrier protein			I	NC_006840.2	1000417	1001013	plus	0		
312309	Vibrio fischeri ES114	3277419	0	live	lolB	VF_0766, VF0766	molecular chaperone LolB			I	NC_006840.2	836284	836910	minus	0		
312309	Vibrio fischeri ES114	3277447	0	live	lon	VF_0798, VF0798	DNA-binding ATP-dependent protease Lon (La)			I	NC_006840.2	873372	875726	plus	0		
312309	Vibrio fischeri ES114	3279395	0	live	lpd	VF_2178, VF2178	dihydrolipoamide dehydrogenase			I	NC_006840.2	2447230	2448657	minus	0		
312309	Vibrio fischeri ES114	3278125	0	live	lptA	VF_0389, VF0389	ABC transporter substrate-binding protein			I	NC_006840.2	423131	423628	minus	0		
312309	Vibrio fischeri ES114	3278121	0	live	lptB	VF_0388, VF0388	ABC transporter ATP-binding protein			I	NC_006840.2	422403	423128	minus	0		
312309	Vibrio fischeri ES114	3279258	0	live	lpxA	VF_1950, VF1950	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase			I	NC_006840.2	2179682	2180470	minus	0		
312309	Vibrio fischeri ES114	3279112	0	live	lpxB	VF_1949, VF1949	lipid-A-disaccharide synthase			I	NC_006840.2	2178462	2179613	minus	0		
312309	Vibrio fischeri ES114	3277735	0	live	lpxC	VF_2195, VF2195	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase			I	NC_006840.2	2466619	2467536	minus	0		
312309	Vibrio fischeri ES114	3279215	0	live	lpxD	VF_1952, VF1952	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase			I	NC_006840.2	2181053	2182072	minus	0		
312309	Vibrio fischeri ES114	3278871	0	live	lpxH	VF_1602, VF1602	UDP-2,3-diacylglucosamine hydrolase			I	NC_006840.2	1797804	1798529	plus	0		
312309	Vibrio fischeri ES114	3278166	0	live	lrp	VF_0904, VF0904	leucine-responsive transcriptional regulator			I	NC_006840.2	996243	996734	plus	0		
312309	Vibrio fischeri ES114	3277135	0	live	lspA	VF_0468, VF0468	lipoprotein signal peptidase			I	NC_006840.2	501265	501780	plus	0		
312309	Vibrio fischeri ES114	3278196	0	live	luxO	VF_0937, VF0937	autoinducer repressor protein LuxO			I	NC_006840.2	1033510	1034940	plus	0		
312309	Vibrio fischeri ES114	3277380	0	live	luxP	VF_0707, VF0707	periplasmic AI-2 binding protein LuxP			I	NC_006840.2	773743	774861	plus	0		
312309	Vibrio fischeri ES114	3277381	0	live	luxQ	VF_0708, VF0708	membrane-bound sensor histidine kinase LuxQ			I	NC_006840.2	774864	777098	plus	0		
312309	Vibrio fischeri ES114	3278137	0	live	luxS	VF_0545, VF0545	S-ribosylhomocysteinase			I	NC_006840.2	593925	594443	plus	0		
312309	Vibrio fischeri ES114	3278219	0	live	luxU	VF_0938, VF0938	autoinducer phosphorelay protein LuxU			I	NC_006840.2	1034930	1035286	plus	0		
312309	Vibrio fischeri ES114	3279640	0	live	lysA	VF_2485, VF2485	diaminopimelate decarboxylase, PLP-binding			I	NC_006840.2	2785049	2786302	minus	0		
312309	Vibrio fischeri ES114	3277853	0	live	lysC	VF_0338, VF0338	aspartate kinase			I	NC_006840.2	363505	364857	minus	0		
312309	Vibrio fischeri ES114	3278265	0	live	lysS	VF_0453, VF0453	lysyl-tRNA synthetase			I	NC_006840.2	482369	483874	plus	0		
312309	Vibrio fischeri ES114	3277611	0	live	maa	VF_1337, VF1337	maltose O-acetyltransferase			I	NC_006840.2	1484393	1484938	minus	0		
312309	Vibrio fischeri ES114	3278603	0	live	macB	VF_1165, VF1165	macrolide ABC transporter ATP-binding/membrane protein			I	NC_006840.2	1292558	1293283	plus	0		
312309	Vibrio fischeri ES114	3278798	0	live	maeA	VF_1558, VF1558	malate dehydrogenase			I	NC_006840.2	1743452	1745140	plus	0		
312309	Vibrio fischeri ES114	3279765	0	live	maeB	VF_2272, VF2272	bifunctional malic enzyme oxidoreductase/ phosphotransacetylase			I	NC_006840.2	2553512	2554759	minus	0		
312309	Vibrio fischeri ES114	3279113	0	live	malE2	VF_2043, VF2043	maltose/maltodextrin-binding protein			I	NC_006840.2	2273248	2274381	plus	0		
312309	Vibrio fischeri ES114	3279115	0	live	malF2	VF_2044, VF2044	maltose ABC transporter permease			I	NC_006840.2	2274494	2275792	plus	0		
312309	Vibrio fischeri ES114	3279177	0	live	malG2	VF_2045, VF2045	maltose ABC transporter permease			I	NC_006840.2	2275792	2276706	plus	0		
312309	Vibrio fischeri ES114	3278937	0	live	malI	VF_1720, VF1720	DNA-binding transcriptional repressor MalI			I	NC_006840.2	1937643	1938665	plus	0		
312309	Vibrio fischeri ES114	3279255	0	live	malK2	VF_2046, VF2046	maltose ABC transporter ATP-binding protein			I	NC_006840.2	2276706	2277842	plus	0		
312309	Vibrio fischeri ES114	3279795	0	live	malS	VF_0017, VF0017	alpha-amylase			I	NC_006840.2	19150	20790	plus	0		
312309	Vibrio fischeri ES114	3278903	0	live	malX	VF_1719, VF1719	bifunctional PTS system maltose and glucose-specific transporter subunits IICB			I	NC_006840.2	1935817	1937394	minus	0		
312309	Vibrio fischeri ES114	3279008	0	live	malY	VF_1718, VF1718	bifunctional beta-cystathionase, PLP-dependent/ regulator of maltose regulon			I	NC_006840.2	1934522	1935694	minus	0		
312309	Vibrio fischeri ES114	3279376	0	live	malZ	VF_2049, VF2049, VF2050	maltodextrin glucosidase			I	NC_006840.2	2280648	2282480	plus	0		
312309	Vibrio fischeri ES114	3279219	0	live	map	VF_1963, VF1963	methionine aminopeptidase			I	NC_006840.2	2193082	2193909	plus	0		
312309	Vibrio fischeri ES114	3279285	0	live	mazG	VF_2078, VF2077, VF2078	nucleoside triphosphate pyrophosphohydrolase			I	NC_006840.2	2312570	2313391	minus	0		
312309	Vibrio fischeri ES114	3277931	0	live	mdh	VF_0276, VF0276	malate dehydrogenase			I	NC_006840.2	283104	284039	plus	0		
312309	Vibrio fischeri ES114	3279759	0	live	mdlA	VF_0974, VF0974	multidrug ABC transporter ATP-binding protein			I	NC_006840.2	1067862	1069661	plus	0		
312309	Vibrio fischeri ES114	3277506	0	live	mdlB	VF_0975, VF0975	multidrug ABC transporter ATP-binding protein			I	NC_006840.2	1069654	1071471	plus	0		
312309	Vibrio fischeri ES114	3278730	0	live	mdtK	VF_1415, VF1415	multidrug efflux protein			I	NC_006840.2	1565462	1566844	plus	0		
312309	Vibrio fischeri ES114	3279822	0	live	mdtL	VF_0041, VF0041	multidrug efflux system protein			I	NC_006840.2	48996	50225	plus	0		
312309	Vibrio fischeri ES114	3277206	0	live	menA	VF_0212, VF0212	1,4-dihydroxy-2-naphthoate polyprenyltransferase			I	NC_006840.2	234737	235645	minus	0		
312309	Vibrio fischeri ES114	3277674	0	live	menB	VF_1669, VF1668, VF1669	1,4-dihydroxy-2-naphthoyl-CoA synthase			I	NC_006840.2	1878192	1879073	minus	0		
312309	Vibrio fischeri ES114	3278951	0	live	menC	VF_1667, VF1667	O-succinylbenzoate synthase			I	NC_006840.2	1877142	1878116	minus	0		
312309	Vibrio fischeri ES114	3278897	0	live	menD	VF_1671, VF1671	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase			I	NC_006840.2	1879842	1881575	minus	0		
312309	Vibrio fischeri ES114	3278972	0	live	menE	VF_1666, VF1666	2-succinylbenzoate-CoA ligase			I	NC_006840.2	1875754	1877154	minus	0		
312309	Vibrio fischeri ES114	3278987	0	live	menF	VF_1672, VF1672	isochorismate synthase 2			I	NC_006840.2	1881572	1882894	minus	0		
312309	Vibrio fischeri ES114	3279288	0	live	metA	VF_2063, VF2063	homoserine O-succinyltransferase			I	NC_006840.2	2298357	2299301	plus	0		
312309	Vibrio fischeri ES114	3279358	0	live	metB	VF_2267, VF2267	cystathionine gamma-synthase			I	NC_006840.2	2546806	2547972	minus	0		
312309	Vibrio fischeri ES114	3278600	0	live	metC	VF_1186, VF1186	cystathionine beta-lyase			I	NC_006840.2	1318017	1319207	minus	0		
312309	Vibrio fischeri ES114	3278980	0	live	metE	VF_1721, VF1721	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase			I	NC_006840.2	1939006	1941330	minus	0		
